1439836302009696256;orders,31
1439836302009696256;stock,31
1439836302009696256;orders,31
1439836302009696256;stock,31
1439836302009696256;orders,31
1439836302009696256;stock,31
1439836302009696256;orders,31
END;1439836302009696256
1439836302051640320;warehouse,35
1439836302051640320;district,35
1439836302051640320;customer,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;stock,35
1439836302051640320;district,35
1439836302051640320;orders,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
1439836302051640320;stock,35
1439836302051640320;orders,35
END;1439836302051640320
END;1439836290433417216
1439836302571735040;district,34
1439836302571735040;orders,34
1439836302571735040;stock,34
END;1439836302571735040
END;1439836290567634944
1439836303116992512;customer,33
1439836303116992512;warehouse,33
1439836303116992512;district,33
1439836303116992512;warehouse,33
1439836303116992512;district,33
1439836303116992512;customer,33
1439836303116992512;district,33
END;1439836303116992512
1439836303276376064;customer,31
1439836303276376064;customer,31
1439836303276376064;warehouse,32
1439836303276376064;district,32
1439836303276376064;warehouse,32
1439836303276376064;district,32
1439836303276376064;customer,31
1439836303276376064;district,32
END;1439836303276376064
1439836303838413824;warehouse,31
1439836303838413824;district,31
1439836303838413824;customer,31
1439836303838413824;stock,31
1439836303838413824;stock,31
1439836303838413824;stock,31
1439836303838413824;stock,31
1439836303838413824;stock,31
1439836303838413824;stock,31
1439836303838413824;stock,31
1439836303838413824;stock,31
1439836303838413824;stock,31
1439836303838413824;district,31
1439836303838413824;orders,31
1439836303838413824;orders,31
1439836303838413824;stock,31
1439836303838413824;orders,31
1439836303838413824;stock,31
1439836303838413824;orders,31
1439836303838413824;stock,31
1439836303838413824;orders,31
1439836303838413824;stock,31
1439836303838413824;orders,31
1439836303838413824;stock,31
1439836303838413824;orders,31
1439836303838413824;stock,31
1439836303838413824;orders,31
1439836303838413824;stock,31
1439836303838413824;orders,31
1439836303838413824;stock,31
1439836303838413824;orders,31
1439836303838413824;stock,31
1439836303838413824;orders,31
END;1439836303838413824
END;1439836290878013440
END;1439836290961899520
END;1439836291037396992
END;1439836291087729664
END;1439836291087730688
END;1439836291121283072
END;1439836291121284096
END;1439836291146448896
END;1439836291146451968
END;1439836291163226112
END;1439836291180003328
END;1439836291205169152
END;1439836291213557760
END;1439836291230334976
END;1439836291230336000
END;1439836291247112192
END;1439836291247113216
1439836305063149568;customer,33
1439836305063149568;customer,33
1439836305063149568;warehouse,33
1439836305063149568;district,33
1439836305063149568;warehouse,33
1439836305063149568;district,33
1439836305063149568;customer,33
1439836305063149568;district,33
END;1439836291280666624
END;1439836291339388928
END;1439836291473606656
END;1439836291498770432
END;1439836291641377792
END;1439836292631235584
1439836305952342016;warehouse,32
1439836305952342016;district,32
1439836305952342016;customer,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;stock,32
1439836305952342016;district,32
1439836305952342016;orders,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
1439836305952342016;stock,32
1439836305952342016;orders,32
END;1439836305952342016
1439836306992530432;customer,31
1439836306992530432;customer,31
1439836306992530432;warehouse,31
1439836306992530432;district,31
1439836306992530432;warehouse,31
1439836306992530432;district,31
1439836306992530432;customer,31
1439836306992530432;district,31
END;1439836306992530432
1439836307000918016;warehouse,32
1439836307000918016;district,32
1439836307000918016;customer,32
1439836307000918016;stock,32
1439836307000918016;stock,32
1439836307000918016;stock,32
1439836307000918016;stock,32
1439836307000918016;stock,32
1439836307000918016;stock,32
1439836307000918016;stock,32
1439836307000918016;stock,32
1439836307000918016;stock,32
1439836307000918016;district,32
1439836307000918016;orders,32
1439836307000918016;orders,32
1439836307000918016;stock,32
1439836307000918016;orders,32
1439836307000918016;stock,32
1439836307000918016;orders,32
1439836307000918016;stock,32
1439836307000918016;orders,32
1439836307000918016;stock,32
1439836307000918016;orders,32
1439836307000918016;stock,32
1439836307000918016;orders,32
1439836307000918016;stock,32
1439836307000918016;orders,32
1439836307000918016;stock,32
1439836307000918016;orders,32
1439836307000918016;stock,32
1439836307000918016;orders,32
1439836307000918016;stock,32
1439836307000918016;orders,32
END;1439836307000918016
END;1439836293117778944
1439836307101582336;customer,36
1439836307101582336;warehouse,36
1439836307101582336;district,36
1439836307101582336;warehouse,36
1439836307101582336;district,36
1439836307101582336;customer,36
1439836307101582336;district,36
END;1439836307101582336
END;1439836293285548032
END;1439836293344269312
1439836308124992512;customer,31
1439836308124992512;customer,31
1439836308124992512;warehouse,31
1439836308124992512;district,31
1439836308124992512;warehouse,31
1439836308124992512;district,31
1439836308124992512;customer,31
1439836308124992512;district,31
END;1439836308124992512
END;1439836293629480960
END;1439836293738529792
1439836308737359872;customer,31
1439836308737359872;customer,31
1439836308737359872;warehouse,31
1439836308737359872;district,31
1439836308737359872;warehouse,31
1439836308737359872;district,31
1439836308737359872;customer,31
1439836308737359872;district,31
END;1439836308737359872
END;1439836293805637632
END;1439836293839193088
1439836308938687488;customer,33
1439836308938687488;warehouse,33
1439836308938687488;district,33
1439836308938687488;warehouse,33
1439836308938687488;district,33
1439836308938687488;customer,33
1439836308938687488;district,33
END;1439836308938687488
END;1439836294023741440
END;1439836294124406784
END;1439836294191513600
END;1439836294191514624
END;1439836294191515648
1439836309240680448;district,32
1439836309240680448;orders,32
1439836309240680448;stock,32
END;1439836309240680448
END;1439836294283792384
END;1439836294300565504
END;1439836294325731328
END;1439836294434786304
1439836309525889024;warehouse,34
1439836309525889024;district,34
1439836309525889024;customer,34
1439836309525889024;stock,34
1439836309525889024;stock,34
1439836309525889024;stock,34
1439836309525889024;stock,34
1439836309525889024;stock,34
1439836309525889024;stock,34
1439836309525889024;stock,34
1439836309525889024;stock,34
1439836309525889024;stock,34
1439836309525889024;stock,34
1439836309525889024;district,34
1439836309525889024;orders,34
1439836309525889024;orders,34
1439836309525889024;stock,34
1439836309525889024;orders,34
1439836309525889024;stock,34
1439836309525889024;orders,34
1439836309525889024;stock,34
1439836309525889024;orders,34
1439836309525889024;stock,34
1439836309525889024;orders,34
1439836309525889024;stock,34
1439836309525889024;orders,34
1439836309525889024;stock,34
1439836309525889024;orders,34
1439836309525889024;stock,34
1439836309525889024;orders,34
1439836309525889024;stock,34
1439836309525889024;orders,34
1439836309525889024;stock,34
1439836309525889024;orders,34
1439836309525889024;stock,34
1439836309525889024;orders,34
END;1439836309525889024
END;1439836294585783296
END;1439836294585784320
END;1439836294812270592
END;1439836294904545280
END;1439836294963266560
1439836310138257408;customer,31
1439836310138257408;customer,31
1439836310138257408;warehouse,32
1439836310138257408;district,32
1439836310138257408;warehouse,32
1439836310138257408;district,32
1439836310138257408;customer,31
1439836310138257408;district,32
END;1439836310138257408
1439836310247310336;customer,34
1439836310247310336;warehouse,33
1439836310247310336;district,33
1439836310247310336;warehouse,33
1439836310247310336;district,33
1439836310247310336;customer,34
1439836310247310336;district,33
END;1439836310247310336
END;1439836295089094656
END;1439836295114262528
END;1439836295223312384
END;1439836295248481280
1439836310633188352;customer,31
1439836310633188352;customer,31
1439836310633188352;warehouse,31
1439836310633188352;district,31
1439836310633188352;warehouse,31
1439836310633188352;district,31
1439836310633188352;customer,31
1439836310633188352;district,31
END;1439836310633188352
END;1439836295592412160
1439836311161667584;warehouse,35
1439836311161667584;district,35
1439836311161667584;customer,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;stock,35
1439836311161667584;district,35
1439836311161667584;orders,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
1439836311161667584;stock,35
1439836311161667584;orders,35
END;1439836311161667584
END;1439836295860848640
1439836311925032960;warehouse,36
1439836311925032960;district,36
1439836311925032960;customer,36
1439836311925032960;stock,36
1439836311925032960;stock,36
1439836311925032960;stock,36
1439836311925032960;stock,36
1439836311925032960;stock,36
1439836311925032960;stock,36
1439836311925032960;stock,36
1439836311925032960;stock,36
1439836311925032960;stock,36
1439836311925032960;district,36
1439836311925032960;orders,36
1439836311925032960;orders,36
1439836311925032960;stock,36
1439836311925032960;orders,36
1439836311925032960;stock,36
1439836311925032960;orders,36
1439836311925032960;stock,36
1439836311925032960;orders,36
1439836311925032960;stock,36
1439836311925032960;orders,36
1439836311925032960;stock,36
1439836311925032960;orders,36
1439836311925032960;stock,36
1439836311925032960;orders,36
1439836311925032960;stock,36
1439836311925032960;orders,36
1439836311925032960;stock,36
1439836311925032960;orders,36
1439836311925032960;stock,36
1439836311925032960;orders,36
END;1439836311925032960
1439836312076028928;warehouse,33
1439836312076028928;district,33
1439836312076028928;customer,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;stock,33
1439836312076028928;district,33
1439836312076028928;orders,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
1439836312076028928;stock,33
1439836312076028928;orders,33
END;1439836312076028928
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;orders,36
1439836312117968896;customer,36
1439836312117968896;customer,36
1439836312117968896;customer,36
1439836312117968896;customer,36
1439836312117968896;customer,36
1439836312117968896;customer,36
1439836312117968896;customer,36
1439836312117968896;customer,36
1439836312117968896;customer,36
1439836312117968896;customer,36
END;1439836312117968896
1439836312126361600;warehouse,34
1439836312126361600;district,34
1439836312126361600;customer,34
1439836312126361600;stock,34
1439836312126361600;stock,34
1439836312126361600;stock,34
1439836312126361600;stock,34
1439836312126361600;stock,34
1439836312126361600;stock,34
1439836312126361600;stock,34
1439836312126361600;stock,34
1439836312126361600;stock,34
1439836312126361600;stock,34
1439836312126361600;district,34
1439836312126361600;orders,34
1439836312126361600;orders,34
1439836312126361600;stock,34
1439836312126361600;orders,34
1439836312126361600;stock,34
1439836312126361600;orders,34
1439836312126361600;stock,34
1439836312126361600;orders,34
1439836312126361600;stock,34
1439836312126361600;orders,34
1439836312126361600;stock,34
1439836312126361600;orders,34
1439836312126361600;stock,34
1439836312126361600;orders,34
1439836312126361600;stock,34
1439836312126361600;orders,34
1439836312126361600;stock,34
1439836312126361600;orders,34
1439836312126361600;stock,34
1439836312126361600;orders,34
1439836312126361600;stock,34
1439836312126361600;orders,34
END;1439836312126361600
END;1439836296708098048
1439836312428347392;warehouse,33
1439836312428347392;district,33
1439836312428347392;customer,33
1439836312428347392;stock,33
1439836312428347392;stock,33
1439836312428347392;stock,33
1439836312428347392;stock,33
1439836312428347392;stock,33
1439836312428347392;stock,33
1439836312428347392;district,33
1439836312428347392;orders,33
1439836312428347392;orders,33
1439836312428347392;stock,33
1439836312428347392;orders,33
1439836312428347392;stock,33
1439836312428347392;orders,33
1439836312428347392;stock,33
1439836312428347392;orders,33
1439836312428347392;stock,33
1439836312428347392;orders,33
1439836312428347392;stock,33
1439836312428347392;orders,33
1439836312428347392;stock,33
1439836312428347392;orders,33
END;1439836312428347392
1439836312503844864;warehouse,33
1439836312503844864;district,33
1439836312503844864;customer,33
1439836312503844864;stock,33
1439836312503844864;stock,33
1439836312503844864;stock,33
1439836312503844864;stock,33
1439836312503844864;stock,33
1439836312503844864;stock,33
1439836312503844864;stock,33
1439836312503844864;stock,33
1439836312503844864;stock,33
1439836312503844864;stock,33
1439836312503844864;stock,33
1439836312503844864;district,33
1439836312503844864;orders,33
1439836312503844864;orders,33
1439836312503844864;stock,33
1439836312503844864;orders,33
1439836312503844864;stock,33
1439836312503844864;orders,33
1439836312503844864;stock,33
1439836312503844864;orders,33
1439836312503844864;stock,33
1439836312503844864;orders,33
1439836312503844864;stock,33
1439836312503844864;orders,33
1439836312503844864;stock,33
1439836312503844864;orders,33
1439836312503844864;stock,33
1439836312503844864;orders,33
1439836312503844864;stock,33
1439836312503844864;orders,33
1439836312503844864;stock,33
1439836312503844864;orders,33
1439836312503844864;stock,33
1439836312503844864;orders,33
1439836312503844864;stock,33
1439836312503844864;orders,33
END;1439836312503844864
1439836313611144192;warehouse,31
1439836313611144192;district,31
1439836313611144192;customer,31
1439836313611144192;stock,31
1439836313611144192;stock,31
1439836313611144192;stock,31
1439836313611144192;stock,31
1439836313611144192;stock,31
1439836313611144192;stock,31
1439836313611144192;stock,31
1439836313611144192;stock,31
1439836313611144192;district,31
1439836313611144192;orders,31
1439836313611144192;orders,31
1439836313611144192;stock,31
1439836313611144192;orders,31
1439836313611144192;stock,31
1439836313611144192;orders,31
1439836313611144192;stock,31
1439836313611144192;orders,31
1439836313611144192;stock,31
1439836313611144192;orders,31
1439836313611144192;stock,31
1439836313611144192;orders,31
1439836313611144192;stock,31
1439836313611144192;orders,31
1439836313611144192;stock,31
1439836313611144192;orders,31
1439836313611144192;stock,31
1439836313611144192;orders,31
END;1439836313611144192
END;1439836297186248704
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;orders,34
1439836313820856320;customer,34
1439836313820856320;customer,34
1439836313820856320;customer,34
1439836313820856320;customer,34
1439836313820856320;customer,34
1439836313820856320;customer,34
1439836313820856320;customer,34
1439836313820856320;customer,34
1439836313820856320;customer,34
1439836313820856320;customer,34
END;1439836313820856320
1439836313929908224;customer,36
1439836313929908224;customer,36
1439836313929908224;warehouse,36
1439836313929908224;district,36
1439836313929908224;warehouse,36
1439836313929908224;district,36
1439836313929908224;customer,36
1439836313929908224;district,36
END;1439836313929908224
END;1439836297404353536
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;orders,33
1439836313955074048;customer,33
1439836313955074048;customer,33
1439836313955074048;customer,33
1439836313955074048;customer,33
1439836313955074048;customer,33
1439836313955074048;customer,33
1439836313955074048;customer,33
1439836313955074048;customer,33
1439836313955074048;customer,33
1439836313955074048;customer,33
END;1439836313955074048
END;1439836297563740160
END;1439836297588900864
END;1439836297614071808
END;1439836297647620096
END;1439836297664401408
1439836314491944960;warehouse,33
1439836314491944960;district,33
1439836314491944960;customer,33
1439836314491944960;stock,33
1439836314491944960;stock,33
1439836314491944960;stock,33
1439836314491944960;stock,33
1439836314491944960;stock,33
1439836314491944960;stock,33
1439836314491944960;stock,33
1439836314491944960;stock,33
1439836314491944960;stock,33
1439836314491944960;district,33
1439836314491944960;orders,33
1439836314491944960;orders,33
1439836314491944960;stock,33
1439836314491944960;orders,33
1439836314491944960;stock,33
1439836314491944960;orders,33
1439836314491944960;stock,33
1439836314491944960;orders,33
1439836314491944960;stock,33
1439836314491944960;orders,33
1439836314491944960;stock,33
1439836314491944960;orders,33
1439836314491944960;stock,33
1439836314491944960;orders,33
1439836314491944960;stock,33
1439836314491944960;orders,33
1439836314491944960;stock,33
1439836314491944960;orders,33
1439836314491944960;stock,33
1439836314491944960;orders,33
END;1439836314491944960
1439836314600996864;warehouse,36
1439836314600996864;district,36
1439836314600996864;customer,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;stock,36
1439836314600996864;district,36
1439836314600996864;orders,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
1439836314600996864;stock,36
1439836314600996864;orders,36
END;1439836314600996864
END;1439836297890892800
1439836314710049792;warehouse,36
1439836314710049792;district,36
1439836314710049792;customer,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;stock,36
1439836314710049792;district,36
1439836314710049792;orders,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
1439836314710049792;stock,36
1439836314710049792;orders,36
END;1439836314710049792
1439836314953318400;customer,33
1439836314953318400;customer,33
1439836314953318400;warehouse,33
1439836314953318400;district,33
